3294,2019-08-30,657,661,09:47,656,14:38,661,14200株,9百万円,+5,+0.76,658.676円,73回
3294,2019-09-02,662,675,15:00,661,09:26,675,14200株,9百万円,+14,+2.12,667.268円,49回
3294,2019-09-03,668,674,12:31,667,09:10,671,6500株,4百万円,-4,-0.59,670円,21回
3294,2019-09-03,672,675,13:59,671,09:21,673,3800株,3百万円,+2,+0.30,672.921円,19回
3294,2019-09-05,673,685,14:37,673,09:00,684,8800株,6百万円,+11,+1.63,681.171円,34回
3294,2019-09-05,687,688,09:42,683,14:52,684,5700株,4百万円,0,0,685.263円,26回
3294,2019-09-07,687,699,10:22,687,09:00,695,12800株,9百万円,+11,+1.61,694.062円,48回
3294,2019-09-10,697,700,10:13,696,10:29,698,7300株,5百万円,+3,+0.43,697.589円,39回
3294,2019-09-11,698,705,13:38,695,10:31,705,13000株,9百万円,+7,+1.00,700.369円,41回
3294,2019-09-12,705,705,09:00,700,09:18,701,9400株,7百万円,-4,-0.57,702.043円,38回
3294,2019-09-13,699,704,13:53,699,09:00,704,9400株,7百万円,+3,+0.43,700.766円,25回
3294,2019-09-17,702,716,09:57,701,09:00,715,20500株,15百万円,+11,+1.56,710.644円,66回
3294,2019-09-17,715,715,09:00,702,13:03,705,7900株,6百万円,-10,-1.40,706.759円,28回,44.85億円
3294,2019-09-19,707,711,09:06,703,13:57,705,7100株,5百万円,0,0,706.549円,22回,44.85億円
3294,2019-09-20,708,714,12:31,703,09:13,713,9600株,7百万円,+8,+1.13,710.365円,41回,45.36億円
3294,2019-09-24,719,726,12:35,716,09:03,726,20600株,15百万円,+13,+1.82,722.005円,61回,46.19億円
3294,2019-09-25,727,730,12:40,725,09:08,727,15300株,11百万円,+1,+0.14,727.654円,47回,46.25億円
3294,2019-09-26,730,731,09:06,725,14:39,728,22300株,16百万円,+1,+0.14,728.713円,67回,46.32億円
3294,2019-09-27,709,709,09:00,701,11:17,706,21900株,15百万円,-22,-3.02,705.781円,61回,44.92億円
3294,2019-09-30,701,701,09:00,696,13:04,698,12800株,9百万円,-8,-1.13,698.297円,36回,44.41億円
3294,2019-10-01,696,702,10:21,693,12:47,700,29500株,21百万円,+2,+0.29,697.139円,65回,44.53億円
3294,2019-10-02,698,698,09:00,693,10:36,697,10200株,7百万円,-3,-0.43,695.843円,34回,44.34億円
3294,2019-10-03,696,696,09:00,691,13:26,693,6200株,4百万円,-4,-0.57,693.048円,27回,44.09億円
3294,2019-10-04,693,694,14:27,691,09:51,694,3000株,2百万円,+1,+0.14,692.367円,20回,44.15億円
