3294,2019-08-30,657,661,09:47,656,14:38,661,14200株,9百万円,+5,+0.76,658.676円,73回
3294,2019-09-02,662,675,15:00,661,09:26,675,14200株,9百万円,+14,+2.12,667.268円,49回
3294,2019-09-03,668,674,12:31,667,09:10,671,6500株,4百万円,-4,-0.59,670円,21回
3294,2019-09-03,672,675,13:59,671,09:21,673,3800株,3百万円,+2,+0.30,672.921円,19回
3294,2019-09-05,673,685,14:37,673,09:00,684,8800株,6百万円,+11,+1.63,681.171円,34回
3294,2019-09-05,687,688,09:42,683,14:52,684,5700株,4百万円,0,0,685.263円,26回
3294,2019-09-07,687,699,10:22,687,09:00,695,12800株,9百万円,+11,+1.61,694.062円,48回
3294,2019-09-10,697,700,10:13,696,10:29,698,7300株,5百万円,+3,+0.43,697.589円,39回
3294,2019-09-11,698,705,13:38,695,10:31,705,13000株,9百万円,+7,+1.00,700.369円,41回
3294,2019-09-12,705,705,09:00,700,09:18,701,9400株,7百万円,-4,-0.57,702.043円,38回
3294,2019-09-13,699,704,13:53,699,09:00,704,9400株,7百万円,+3,+0.43,700.766円,25回
3294,2019-09-17,702,716,09:57,701,09:00,715,20500株,15百万円,+11,+1.56,710.644円,66回
3294,2019-09-17,715,715,09:00,702,13:03,705,7900株,6百万円,-10,-1.40,706.759円,28回,44.85億円
3294,2019-09-19,707,711,09:06,703,13:57,705,7100株,5百万円,0,0,706.549円,22回,44.85億円
3294,2019-09-20,708,714,12:31,703,09:13,713,9600株,7百万円,+8,+1.13,710.365円,41回,45.36億円
3294,2019-09-24,719,726,12:35,716,09:03,726,20600株,15百万円,+13,+1.82,722.005円,61回,46.19億円
3294,2019-09-25,727,730,12:40,725,09:08,727,15300株,11百万円,+1,+0.14,727.654円,47回,46.25億円
3294,2019-09-26,730,731,09:06,725,14:39,728,22300株,16百万円,+1,+0.14,728.713円,67回,46.32億円
3294,2019-09-27,709,709,09:00,701,11:17,706,21900株,15百万円,-22,-3.02,705.781円,61回,44.92億円
3294,2019-09-30,701,701,09:00,696,13:04,698,12800株,9百万円,-8,-1.13,698.297円,36回,44.41億円
3294,2019-10-01,696,702,10:21,693,12:47,700,29500株,21百万円,+2,+0.29,697.139円,65回,44.53億円
3294,2019-10-02,698,698,09:00,693,10:36,697,10200株,7百万円,-3,-0.43,695.843円,34回,44.34億円
3294,2019-10-03,696,696,09:00,691,13:26,693,6200株,4百万円,-4,-0.57,693.048円,27回,44.09億円
3294,2019-10-04,693,694,14:27,691,09:51,694,3000株,2百万円,+1,+0.14,692.367円,20回,44.15億円
3294,2019-10-07,697,701,13:28,696,09:00,698,7800株,5百万円,+4,+0.58,697.769円,30回,44.41億円
3294,2019-10-08,700,701,09:32,697,11:29,697,12200株,9百万円,-1,-0.14,698.992円,79回,44.34億円
3294,2019-10-09,696,701,15:00,695,09:01,701,7300株,5百万円,+4,+0.57,697.192円,23回,44.60億円
3294,2019-10-10,697,702,10:21,697,09:00,699,7500株,5百万円,-2,-0.29,698.947円,30回,44.47億円
3294,2019-10-11,705,713,09:35,705,09:00,711,43100株,30百万円,+12,+1.72,707.608円,68回,45.23億円
3294,2019-10-15,716,720,09:00,713,12:49,719,17400株,12百万円,+8,+1.13,717.333円,60回,45.74億円
3294,2019-10-16,725,727,09:01,713,14:40,718,12100株,9百万円,-1,-0.14,718.57円,50回,45.68億円
3294,2019-10-17,716,719,09:05,712,12:43,714,4500株,3百万円,-4,-0.56,715.2円,24回,45.42億円
3294,2019-10-18,714,721,09:11,712,13:40,719,15700株,11百万円,+5,+0.70,717.108円,47回,45.74億円
3294,2019-10-21,718,720,10:25,716,09:45,719,5100株,4百万円,0,0,718.451円,16回,45.74億円
3294,2019-10-23,720,721,10:11,716,09:25,719,7000株,5百万円,0,0,719.157円,42回,45.74億円
3294,2019-10-24,724,730,15:00,720,09:27,730,20600株,15百万円,+11,+1.53,723.723円,76回,46.44億円
3294,2019-10-25,730,734,10:40,730,09:00,733,11700株,9百万円,+3,+0.41,732円,56回,46.63億円
3294,2019-10-28,736,740,14:29,733,09:03,740,14700株,11百万円,+7,+0.95,738.265円,38回,47.08億円
3294,2019-10-29,732,745,09:35,732,09:00,736,63700株,47百万円,-4,-0.54,733.454円,66回,46.82億円
3294,2019-10-30,734,750,15:00,734,09:00,750,32800株,24百万円,+14,+1.90,745.207円,86回,47.71億円
3294,2019-10-31,759,759,09:00,750,11:22,752,12100株,9百万円,+2,+0.27,754.314円,56回,47.84億円
3294,2019-11-01,765,765,09:00,757,09:35,762,19800株,15百万円,+10,+1.33,761.131円,64回,48.48億円
3294,2019-11-05,765,778,12:36,764,09:01,776,23500株,18百万円,+14,+1.84,771.302円,91回,49.37億円
3294,2019-11-07,779,782,14:02,774,09:02,780,19300株,15百万円,+2,+0.26,778.668円,57回,49.62億円
3294,2019-11-08,780,789,12:54,780,09:00,786,19700株,15百万円,+6,+0.77,784.051円,66回,50.01億円
3294,2019-11-11,790,795,10:04,788,13:54,793,15100株,12百万円,+7,+0.89,791.907円,54回,50.45億円
3294,2019-11-12,793,793,09:00,785,09:29,791,18700株,15百万円,-2,-0.25,789.134円,83回,50.32億円
3294,2019-11-13,786,790,09:18,770,09:56,776,21900株,17百万円,-15,-1.90,777.553円,81回,49.37億円
3294,2019-11-14,767,774,10:10,762,09:20,768,18800株,14百万円,-8,-1.03,767.979円,78回,48.86億円
3294,2019-11-15,757,776,12:30,757,09:00,770,19200株,15百万円,+2,+0.26,766.662円,54回,48.99億円
3294,2019-11-18,775,780,09:33,768,13:05,771,10900株,8百万円,+1,+0.13,772.826円,54回,49.05億円
3294,2019-11-19,780,780,09:00,770,10:40,773,8600株,7百万円,+2,+0.26,774.361円,39回,49.18億円
3294,2019-11-20,775,775,09:00,767,10:29,767,12200株,9百万円,-6,-0.78,769.533円,41回,48.80億円
3294,2019-11-21,767,774,13:52,767,09:00,772,12300株,9百万円,+5,+0.65,769.561円,45回,49.11億円
3294,2019-11-22,775,776,09:11,772,13:20,773,10400株,8百万円,+1,+0.13,773.567円,31回,49.18億円
3294,2019-11-25,770,775,12:30,770,09:00,771,18100株,14百万円,-2,-0.26,770.834円,38回,49.05億円
3294,2019-11-26,771,773,09:00,768,10:05,770,8300株,6百万円,-1,-0.13,770.783円,29回,48.99億円
3294,2019-11-27,771,785,15:00,771,09:00,785,17300株,13百万円,+15,+1.95,777.347円,43回,49.94億円
3294,2019-11-28,786,804,14:49,782,09:41,804,37400株,30百万円,+19,+2.42,796.195円,106回,51.15億円
3294,2019-11-29,806,817,09:12,800,12:36,802,30500株,25百万円,-2,-0.25,806.043円,109回,51.02億円
3294,2019-12-02,813,813,09:00,802,10:07,808,15800株,13百万円,+6,+0.75,807.519円,51回,51.40億円
3294,2019-12-03,796,808,13:26,794,09:00,807,16200株,13百万円,-1,-0.12,802.358円,49回,51.34億円
3294,2019-12-05,814,817,13:36,807,09:01,817,7300株,6百万円,+2,+0.25,814.959円,43回,51.98億円
3294,2019-12-06,809,819,10:02,807,13:17,814,38600株,31百万円,-3,-0.37,810.365円,44回,51.79億円
3294,2019-12-09,820,821,09:53,815,09:10,821,15100株,12百万円,+7,+0.86,819.119円,55回,52.23億円
3294,2019-12-10,815,823,14:12,815,09:00,815,28800株,24百万円,-6,-0.73,816.99円,61回,51.85億円
3294,2019-12-13,821,825,09:06,815,10:43,822,23600株,19百万円,+3,+0.37,819.89円,70回,52.30億円
3294,2019-12-16,825,842,14:22,824,09:00,842,23300株,19百万円,+20,+2.43,831.781円,77回,53.57億円
3294,2019-12-17,842,842,09:00,827,11:23,840,27600株,23百万円,-2,-0.24,835.431円,125回,53.44億円
