1881,2019-12-17,2412,2412,09:00,2362,10:00,2390,133200株,317百万円,+10,+0.42,2382.507円,696回,2853.70億円
1881,2019-12-18,2390,2390,09:00,2364,14:15,2382,114700株,272百万円,-8,-0.33,2374.978円,562回,2844.15億円
1881,2019-12-18,2390,2390,09:00,2364,14:15,2382,114700株,272百万円,-8,-0.33,2374.978円,562回,2844.15億円
1881,2019-12-19,2385,2401,09:16,2377,14:11,2383,78300株,187百万円,+1,+0.04,2386.633円,438回,2845.35億円
1881,2019-12-19,2385,2401,09:16,2377,14:11,2383,78300株,187百万円,+1,+0.04,2386.633円,438回,2845.35億円
1881,2019-12-20,2375,2377,09:05,2354,10:29,2365,82000株,194百万円,-18,-0.76,2363.737円,309回,2823.85億円
1881,2019-12-20,2375,2377,09:05,2354,10:29,2365,82000株,194百万円,-18,-0.76,2363.737円,309回,2823.85億円
1881,2019-12-23,2358,2367,09:01,2337,14:24,2342,97500株,229百万円,-23,-0.97,2345.601円,493回,2796.39億円
1881,2019-12-23,2358,2367,09:01,2337,14:24,2342,97500株,229百万円,-23,-0.97,2345.601円,493回,2796.39億円
1881,2019-12-24,2349,2354,09:03,2320,12:47,2328,103100株,240百万円,-14,-0.60,2329.818円,439回,2779.67億円
1881,2019-12-24,2349,2354,09:03,2320,12:47,2328,103100株,240百万円,-14,-0.60,2329.818円,439回,2779.67億円
1881,2019-12-25,2311,2325,09:04,2304,10:04,2312,87100株,201百万円,-16,-0.69,2311.361円,424回,2760.57億円
1881,2019-12-25,2311,2325,09:04,2304,10:04,2312,87100株,201百万円,-16,-0.69,2311.361円,424回,2760.57億円
1881,2019-12-26,2312,2345,14:59,2303,09:00,2345,78700株,183百万円,+33,+1.43,2329.61円,380回,2799.97億円
1881,2019-12-26,2312,2345,14:59,2303,09:00,2345,78700株,183百万円,+33,+1.43,2329.61円,380回,2799.97億円
1881,2019-12-27,2339,2375,13:50,2330,09:02,2367,120300株,284百万円,+22,+0.94,2362.708円,607回,2826.24億円
1881,2019-12-27,2339,2375,13:50,2330,09:02,2367,120300株,284百万円,+22,+0.94,2362.708円,607回,2826.24億円
1881,2019-12-30,2349,2359,10:43,2336,09:38,2354,169700株,399百万円,-13,-0.55,2351.256円,510回,2810.72億円
1881,2019-12-30,2349,2359,10:43,2336,09:38,2354,169700株,399百万円,-13,-0.55,2351.256円,510回,2810.72億円
1881,2020-01-06,2315,2329,14:46,2300,10:59,2328,148700株,345百万円,-26,-1.10,2317.233円,634回,2779.67億円
1881,2020-01-06,2315,2329,14:46,2300,10:59,2328,148700株,345百万円,-26,-1.10,2317.233円,634回,2779.67億円
1881,2020-01-07,2358,2390,14:49,2333,09:00,2386,143400株,341百万円,+58,+2.49,2375.76円,563回,2848.93億円
1881,2020-01-07,2358,2390,14:49,2333,09:00,2386,143400株,341百万円,+58,+2.49,2375.76円,563回,2848.93億円
1881,2020-01-08,2351,2368,13:25,2310,09:39,2367,220800株,519百万円,-19,-0.80,2350.467円,988回,2826.24億円
1881,2020-01-08,2351,2368,13:25,2310,09:39,2367,220800株,519百万円,-19,-0.80,2350.467円,988回,2826.24億円
1881,2020-01-09,2400,2412,14:59,2372,09:13,2408,167400株,402百万円,+41,+1.73,2401.935円,670回,2875.20億円
1881,2020-01-09,2400,2412,14:59,2372,09:13,2408,167400株,402百万円,+41,+1.73,2401.935円,670回,2875.20億円
1881,2020-01-10,2445,2460,09:06,2392,14:59,2398,296000株,717百万円,-10,-0.42,2422.008円,1189回,2863.26億円
1881,2020-01-10,2445,2460,09:06,2392,14:59,2398,296000株,717百万円,-10,-0.42,2422.008円,1189回,2863.26億円
1881,2020-01-14,2414,2415,09:02,2386,12:53,2411,251600株,604百万円,+13,+0.54,2402.017円,1101回,2878.78億円
1881,2020-01-14,2414,2415,09:02,2386,12:53,2411,251600株,604百万円,+13,+0.54,2402.017円,1101回,2878.78億円
1881,2020-01-15,2400,2419,15:00,2393,09:00,2419,137100株,330百万円,+8,+0.33,2409.864円,575回,2888.33億円
1881,2020-01-15,2400,2419,15:00,2393,09:00,2419,137100株,330百万円,+8,+0.33,2409.864円,575回,2888.33億円
1881,2020-01-16,2417,2424,09:00,2402,12:44,2413,127900株,309百万円,-6,-0.25,2412.217円,580回,2881.17億円
1881,2020-01-16,2417,2424,09:00,2402,12:44,2413,127900株,309百万円,-6,-0.25,2412.217円,580回,2881.17億円
1881,2020-01-17,2413,2423,09:00,2411,09:00,2419,103200株,249百万円,+6,+0.25,2416.616円,395回,2888.33億円
1881,2020-01-17,2413,2423,09:00,2411,09:00,2419,103200株,249百万円,+6,+0.25,2416.616円,395回,2888.33億円
1881,2020-01-20,2419,2707,11:22,2418,10:01,2625,1016000株,2644百万円,+206,+8.52,2602.437円,3887回,3134.30億円
1881,2020-01-20,2419,2707,11:22,2418,10:01,2625,1016000株,2644百万円,+206,+8.52,2602.437円,3887回,3134.30億円
1881,2020-01-21,2697,2767,12:31,2634,09:11,2754,795500株,2170百万円,+129,+4.91,2728.153円,2983回,3288.33億円
1881,2020-01-21,2697,2767,12:31,2634,09:11,2754,795500株,2170百万円,+129,+4.91,2728.153円,2983回,3288.33億円
1881,2020-01-22,2718,2793,13:30,2715,09:00,2775,403300株,1114百万円,+21,+0.76,2762.788円,1552回,3313.40億円
1881,2020-01-22,2718,2793,13:30,2715,09:00,2775,403300株,1114百万円,+21,+0.76,2762.788円,1552回,3313.40億円
1881,2020-01-23,2739,2770,09:02,2732,09:00,2750,250700株,690百万円,-25,-0.90,2754.091円,1072回,3283.55億円
1881,2020-01-23,2739,2770,09:02,2732,09:00,2750,250700株,690百万円,-25,-0.90,2754.091円,1072回,3283.55億円
1881,2020-01-24,2745,2767,13:16,2737,11:16,2748,391800株,1077百万円,-2,-0.07,2749.219円,1335回,3281.16億円
1881,2020-01-24,2745,2767,13:16,2737,11:16,2748,391800株,1077百万円,-2,-0.07,2749.219円,1335回,3281.16億円
1881,2020-01-27,2719,2742,09:15,2704,09:00,2725,259700株,708百万円,-23,-0.84,2727.48円,1048回,3253.70億円
1881,2020-01-27,2719,2742,09:15,2704,09:00,2725,259700株,708百万円,-23,-0.84,2727.48円,1048回,3253.70億円
