8795,2019-08-06,1150.0,1150.0,09:00,1113.0,12:30,1130.5,2357300株,2663百万円,-35.0,-3.00,1129.612円,3919回
8795,2019-08-06,1081.5,1120.5,14:57,1079.0,09:09,1119.5,2095200株,2314百万円,-11.0,-0.97,1104.341円,3912回
8795,2019-08-07,1115.0,1119.0,10:04,1096.5,13:05,1099.5,2141000株,2361百万円,-20.0,-1.79,1102.523円,3737回
8795,2019-08-08,1093.5,1096.0,10:52,1077.5,14:53,1080.5,1991900株,2159百万円,-19.0,-1.73,1084.023円,4172回
8795,2019-08-09,1084.0,1092.0,09:00,1047.5,11:15,1061.0,3271000株,3475百万円,-19.5,-1.80,1062.444円,4848回
8795,2019-08-13,1045.0,1048.0,09:00,984.5,14:57,988.5,4855900株,4841百万円,-72.5,-6.83,996.883円,11841回
8795,2019-08-14,1003.5,1016.0,10:15,995.0,14:24,999.8,2281100株,2285百万円,+11.3,+1.14,1001.739円,4653回
8795,2019-08-15,970.2,997.5,13:22,953.9,09:09,990.7,3632800株,3566百万円,-9.1,-0.91,981.61円,11778回
8795,2019-08-16,984.2,993.2,09:46,978.0,09:08,985.9,2096400株,2068百万円,-4.8,-0.48,986.44円,5448回
8795,2019-08-19,993.0,1009.0,14:55,989.1,09:10,1007.0,2268400株,2274百万円,+21.1,+2.14,1002.657円,5012回
8795,2019-08-20,1004.5,1012.0,09:02,1001.0,09:20,1009.0,1458600株,1469百万円,+2.0,+0.20,1007.228円,2685回
8795,2019-08-21,993.0,1006.0,14:59,987.6,09:01,1005.5,1731000株,1732百万円,-3.5,-0.35,1000.564円,4769回
8795,2019-08-22,1007.0,1020.0,14:59,1003.5,09:03,1019.5,1903200株,1933百万円,+14.0,+1.39,1015.845円,3244回
8795,2019-08-23,1030.0,1035.5,09:00,1019.5,09:04,1030.5,2178000株,2241百万円,+11.0,+1.08,1029.065円,3800回
8795,2019-08-26,990.1,1014.5,14:47,982.3,09:05,1010.5,2489200株,2496百万円,-20.0,-1.94,1002.891円,5489回
8795,2019-08-26,1026.5,1034.0,09:15,1008.5,14:59,1009.0,2049100株,2081百万円,-1.5,-0.15,1015.48円,3344回
8795,2019-08-28,1013.0,1018.5,09:00,1002.0,09:29,1011.5,1606600株,1623百万円,+2.5,+0.25,1010.259円,2736回
8795,2019-08-29,1008.0,1019.5,14:14,1002.5,09:21,1018.0,1505100株,1525百万円,+6.5,+0.64,1012.902円,2746回
8795,2019-08-30,1033.5,1037.0,14:16,1023.0,09:39,1034.5,2041700株,2108百万円,+16.5,+1.62,1032.506円,2570回
8795,2019-09-02,1028.5,1051.5,13:30,1028.5,09:00,1046.5,1389600株,1451百万円,+12.0,+1.16,1043.967円,2277回
8795,2019-09-03,1042.5,1057.0,13:26,1035.5,10:08,1050.5,1363900株,1431百万円,+4.0,+0.38,1049.443円,1948回
8795,2019-09-03,1047.5,1047.5,09:00,1026.5,09:44,1039.0,1515900株,1572百万円,-11.5,-1.09,1037.119円,2192回
8795,2019-09-05,1045.0,1082.0,14:14,1041.5,09:02,1069.0,2638500株,2821百万円,+30.0,+2.89,1069.206円,3966回
8795,2019-09-05,1086.5,1094.0,09:00,1067.0,12:44,1073.0,2031700株,2187百万円,+4.0,+0.37,1076.395円,3183回
8795,2019-09-07,1075.5,1095.5,09:13,1074.0,09:01,1083.5,1651900株,1792百万円,+10.5,+0.98,1084.514円,2843回
8795,2019-09-10,1110.0,1127.0,13:02,1106.0,09:30,1121.0,2941900株,3292百万円,+37.5,+3.46,1118.935円,4658回
8795,2019-09-11,1150.0,1199.5,14:15,1149.5,09:00,1186.0,4888400株,5776百万円,+65.0,+5.80,1181.645円,7370回
8795,2019-09-12,1194.0,1197.0,09:07,1174.0,09:41,1183.0,3724800株,4412百万円,-3.0,-0.25,1184.564円,4461回
8795,2019-09-13,1177.5,1190.5,14:58,1160.0,09:22,1188.5,3784500株,4472百万円,+5.5,+0.46,1181.736円,3963回
8795,2019-09-17,1182.5,1185.5,14:11,1163.0,09:01,1181.0,2375400株,2800百万円,-7.5,-0.63,1178.778円,3743回
8795,2019-09-17,1170.0,1175.0,09:17,1154.0,14:59,1154.5,3885200株,4517百万円,-26.5,-2.24,1162.613円,4499回,7561.97億円
8795,2019-09-19,1166.5,1179.5,10:33,1152.5,15:00,1152.5,2382900株,2770百万円,-2.0,-0.17,1162.376円,3137回,7548.88億円
8795,2019-09-20,1155.0,1160.0,09:00,1142.0,09:49,1147.0,3375500株,3873百万円,-5.5,-0.48,1147.384円,3822回,7512.85億円
8795,2019-09-24,1161.5,1187.5,09:38,1152.0,09:00,1170.0,4073400株,4788百万円,+23.0,+2.01,1175.367円,6591回,7663.50億円
8795,2019-09-25,1161.5,1176.0,09:28,1156.5,09:02,1167.0,2844500株,3322百万円,-3.0,-0.26,1167.765円,4336回,7643.85億円
8795,2019-09-26,1182.0,1182.0,09:00,1162.5,11:24,1169.0,3605500株,4224百万円,+2.0,+0.17,1171.448円,6690回,7656.95億円
8795,2019-09-27,1158.5,1166.0,14:59,1135.5,10:59,1165.0,3775900株,4363百万円,-4.0,-0.34,1155.481円,5180回,7630.75億円
8795,2019-09-30,1154.5,1156.0,09:00,1140.0,10:33,1145.0,2681300株,3072百万円,-20.0,-1.72,1145.793円,3734回,7499.75億円
8795,2019-10-01,1155.0,1195.5,13:16,1152.0,09:01,1182.5,3205100株,3785百万円,+37.5,+3.28,1180.78円,5047回,7745.38億円
8795,2019-10-02,1170.0,1182.0,12:32,1163.5,09:00,1179.5,2487100株,2926百万円,-3.0,-0.25,1176.334円,4063回,7725.72億円
8795,2019-10-03,1125.0,1155.5,14:34,1124.0,09:03,1151.5,3411500株,3901百万円,-28.0,-2.37,1143.467円,5816回,7542.32億円
8795,2019-10-04,1137.0,1141.5,09:04,1124.5,09:55,1135.0,2428500株,2752百万円,-16.5,-1.43,1133.399円,3265回,7434.25億円
8795,2019-10-07,1155.0,1160.0,09:00,1140.0,14:30,1145.0,1579300株,1813百万円,+10.0,+0.88,1147.871円,3188回,7499.75億円
8795,2019-10-08,1156.5,1175.0,09:11,1153.5,09:00,1162.0,2335400株,2716百万円,+17.0,+1.48,1162.847円,4057回,7611.10億円
8795,2019-10-09,1134.5,1146.0,09:58,1129.5,09:01,1142.5,1735700株,1980百万円,-19.5,-1.68,1140.642円,3032回,7483.38億円
8795,2019-10-10,1132.0,1135.5,10:39,1119.0,09:57,1129.5,2300500株,2596百万円,-13.0,-1.14,1128.412円,3420回,7398.22億円
8795,2019-10-11,1150.5,1167.0,09:19,1148.0,09:00,1165.0,2602000株,3022百万円,+35.5,+3.14,1161.291円,3933回,7630.75億円
8795,2019-10-15,1193.0,1201.0,09:07,1182.5,09:36,1195.5,5049400株,6033百万円,+30.5,+2.62,1194.893円,6119回,7830.52億円
8795,2019-10-16,1214.0,1228.5,09:06,1202.0,14:30,1205.0,4236800株,5127百万円,+9.5,+0.79,1210.01円,5319回,7892.75億円
8795,2019-10-17,1196.5,1204.5,09:02,1183.5,14:49,1187.5,2271900株,2705百万円,-17.5,-1.45,1190.712円,3846回,7778.12億円
8795,2019-10-18,1189.0,1195.5,10:16,1182.0,09:03,1190.0,1826200株,2172百万円,+2.5,+0.21,1189.111円,2883回,7794.50億円
8795,2019-10-21,1191.5,1191.5,09:00,1178.0,12:30,1186.0,2040300株,2419百万円,-4.0,-0.34,1185.561円,2579回,7768.30億円
8795,2019-10-23,1202.0,1223.5,14:58,1201.5,09:00,1222.5,3620300株,4395百万円,+36.5,+3.08,1214.046円,4378回,8007.38億円
8795,2019-10-24,1230.0,1233.5,10:41,1221.5,12:51,1223.0,2263400株,2775百万円,+0.5,+0.04,1226.04円,2778回,8010.65億円
8795,2019-10-25,1220.5,1228.5,09:01,1206.5,13:17,1212.0,2571200株,3119百万円,-11.0,-0.90,1213.041円,4725回,7938.60億円
8795,2019-10-28,1212.5,1228.5,13:41,1204.5,09:01,1222.0,3176200株,3879百万円,+10.0,+0.83,1221.2円,3783回,8004.10億円
