3489,2019-08-30,1015,1029,12:30,1013,09:25,1021,2500株,3百万円,+5,+0.49,1018.04円,21回
3489,2019-09-02,1050,1050,09:00,1032,09:43,1035,5300株,6百万円,+14,+1.37,1039.698円,22回
3489,2019-09-03,1050,1050,09:00,1013,10:26,1015,7100株,7百万円,-20,-1.93,1025.817円,34回
3489,2019-09-03,1038,1038,09:00,1016,09:57,1023,2200株,2百万円,+8,+0.79,1030.818円,16回
3489,2019-09-05,1034,1034,09:00,1022,09:16,1025,1700株,2百万円,+2,+0.20,1026.882円,13回
3489,2019-09-05,1025,1030,10:58,1022,13:51,1027,1400株,1百万円,+2,+0.20,1026.214円,9回
3489,2019-09-07,1030,1071,09:17,1030,09:00,1053,7500株,8百万円,+26,+2.53,1051.48円,44回
3489,2019-09-10,1053,1075,10:08,1053,09:00,1070,5700株,6百万円,+17,+1.61,1067.982円,34回
3489,2019-09-11,1070,1076,13:23,1062,09:44,1075,4700株,5百万円,+5,+0.47,1070.213円,32回
3489,2019-09-12,1077,1078,09:00,1043,14:57,1043,7300株,8百万円,-32,-2.98,1062.699円,42回
3489,2019-09-13,1045,1063,09:01,1045,09:00,1053,3000株,3百万円,+10,+0.96,1051.5円,10回
3489,2019-09-17,1053,1059,12:34,1050,13:53,1054,3700株,4百万円,+1,+0.09,1053.135円,25回
3489,2019-09-17,1050,1050,09:00,1038,12:31,1040,7500株,8百万円,-14,-1.33,1045.573円,27回,51.79億円
3489,2019-09-19,1070,1070,09:00,1060,12:30,1068,4400株,5百万円,+28,+2.69,1066.841円,21回,53.19億円
3489,2019-09-20,1068,1070,09:15,1053,14:40,1057,5300株,6百万円,-11,-1.03,1062.17円,35回,52.64億円
3489,2019-09-24,1055,1055,09:00,1033,14:15,1033,11400株,12百万円,-24,-2.27,1044.904円,62回,51.44億円
3489,2019-09-25,1031,1038,12:30,1025,14:19,1026,6000株,6百万円,-7,-0.68,1030.167円,24回,51.09億円
3489,2019-09-26,1027,1036,09:03,1025,12:30,1030,9300株,10百万円,+4,+0.39,1027.473円,30回,51.29億円
3489,2019-09-27,1031,1043,10:54,1020,14:36,1023,6200株,6百万円,-7,-0.68,1027.855円,35回,50.95億円
3489,2019-09-30,1048,1200,11:01,1034,09:31,1072,37900株,42百万円,+49,+4.79,1108.992円,204回,53.39億円
3489,2019-10-01,1073,1090,09:55,1073,09:00,1076,7600株,8百万円,+4,+0.37,1077.724円,54回,53.58億円
3489,2019-10-02,1057,1093,10:31,1057,09:00,1090,8200株,9百万円,+14,+1.30,1080.841円,27回,54.28億円
3489,2019-10-03,1090,1100,09:00,1081,09:26,1100,5300株,6百万円,+10,+0.92,1095.038円,35回,54.78億円
3489,2019-10-04,1106,1112,09:10,1075,09:23,1104,13900株,15百万円,+4,+0.36,1096.23円,63回,54.98億円
3489,2019-10-07,1134,1134,09:01,1102,10:19,1125,7400株,8百万円,+21,+1.90,1123.622円,37回,56.02億円
3489,2019-10-08,1137,1140,09:08,1121,09:56,1130,9700株,11百万円,+5,+0.44,1132.619円,39回,56.27億円
3489,2019-10-09,1129,1131,12:30,1117,15:00,1117,4200株,5百万円,-13,-1.15,1124.429円,24回,55.63億円
3489,2019-10-10,1108,1111,09:48,1100,14:26,1100,8100株,9百万円,-17,-1.52,1104.815円,38回,54.78億円
3489,2019-10-11,1100,1106,10:35,1098,15:00,1098,2300株,3百万円,-2,-0.18,1101.044円,17回,54.68億円
3489,2019-10-15,1115,1120,09:01,1100,13:32,1101,5700株,6百万円,+3,+0.27,1109.684円,30回,54.83億円
3489,2019-10-16,1101,1111,10:50,1099,14:59,1099,3200株,4百万円,-2,-0.18,1103.156円,17回,54.73億円
