6569,2019-08-30,1018,1080,13:56,994,09:00,1068,427400株,451百万円,+55,+5.43,1055.428円,1799回
6569,2019-09-02,1050,1051,09:09,1020,09:40,1029,232700株,241百万円,-39,-3.65,1036.002円,1003回
6569,2019-09-03,1035,1072,09:08,1034,09:00,1052,220400株,233百万円,+23,+2.24,1056.148円,818回
6569,2019-09-03,1034,1042,09:00,999,12:50,1001,397000株,401百万円,-51,-4.85,1010.217円,1323回
6569,2019-09-05,1011,1023,09:26,998,09:00,1012,330900株,335百万円,+11,+1.10,1011.639円,1133回
6569,2019-09-05,1017,1052,13:12,1015,09:00,1037,333600株,345百万円,+25,+2.47,1035.401円,1113回
6569,2019-09-07,1041,1062,14:34,1021,09:05,1055,207500株,217百万円,+18,+1.74,1047.323円,1006回
6569,2019-09-10,1058,1078,09:05,1036,14:37,1044,278100株,293百万円,-11,-1.04,1053.622円,1004回
6569,2019-09-11,1047,1109,13:06,1045,09:01,1084,350700株,381百万円,+40,+3.83,1086.177円,1134回
6569,2019-09-12,1089,1158,14:47,1078,09:14,1144,638000株,721百万円,+60,+5.54,1129.917円,2012回
6569,2019-09-13,1135,1140,09:00,1058,14:17,1080,525700株,571百万円,-64,-5.59,1087.081円,1793回
6569,2019-09-17,1094,1129,13:55,1081,09:09,1110,257500株,286百万円,+30,+2.78,1111.234円,1150回
6569,2019-09-17,1105,1120,09:05,1085,12:30,1095,206500株,227百万円,-15,-1.35,1097.342円,810回,371.98億円
6569,2019-09-19,1101,1132,10:53,1101,09:00,1114,142100株,159百万円,+19,+1.74,1119.027円,555回,378.43億円
6569,2019-09-20,1135,1138,10:12,1118,09:18,1128,137300株,155百万円,+14,+1.26,1127.216円,601回,383.26億円
6569,2019-09-24,1126,1136,10:35,1104,14:48,1115,151700株,170百万円,-13,-1.15,1118.005円,590回,378.85億円
6569,2019-09-25,1098,1105,14:06,1082,10:53,1102,118600株,130百万円,-13,-1.17,1094.794円,519回,374.43億円
6569,2019-09-26,1100,1152,10:15,1100,09:00,1135,255700株,291百万円,+33,+2.99,1136.314円,981回,385.64億円
6569,2019-09-27,1144,1144,09:00,1109,12:35,1115,150800株,169百万円,-20,-1.76,1120.778円,525回,378.85億円
6569,2019-09-30,1101,1129,09:17,1095,12:38,1110,157600株,175百万円,-5,-0.45,1109.121円,787回,377.15億円
6569,2019-10-01,1130,1173,13:18,1125,09:02,1151,229800株,264百万円,+41,+3.69,1149.363円,896回,391.08億円
6569,2019-10-02,1140,1197,13:45,1140,09:00,1175,373100株,438百万円,+24,+2.09,1175.16円,1469回,399.23億円
6569,2019-10-03,1168,1179,09:24,1137,13:17,1160,390700株,452百万円,-15,-1.28,1157.299円,1563回,394.14億円
6569,2019-10-04,1190,1195,14:33,1163,09:01,1181,325000株,384百万円,+21,+1.81,1180.69円,1406回,401.27億円
6569,2019-10-07,1193,1206,09:00,1171,13:47,1177,175700株,208百万円,-4,-0.34,1182.916円,713回,399.91億円
6569,2019-10-08,1163,1189,12:33,1156,09:19,1183,149500株,176百万円,+6,+0.51,1175.755円,671回,401.95億円
6569,2019-10-09,1180,1185,12:30,1156,09:13,1180,114900株,135百万円,-3,-0.25,1173.679円,590回,400.93億円
6569,2019-10-10,1177,1180,09:00,1152,14:13,1156,120600株,140百万円,-24,-2.03,1161.143円,497回,392.78億円
6569,2019-10-11,1157,1176,09:00,1132,09:49,1152,157300株,181百万円,-4,-0.35,1150.44円,729回,391.42億円
6569,2019-10-15,1168,1223,14:26,1167,09:00,1214,406700株,491百万円,+62,+5.38,1206.913円,1514回,412.48億円
6569,2019-10-16,1241,1282,09:17,1213,14:26,1216,334100株,414百万円,+2,+0.16,1238.544円,1245回,413.16億円
6569,2019-10-17,1210,1293,13:51,1189,09:03,1251,395900株,497百万円,+35,+2.88,1256.053円,1497回,425.05億円
6569,2019-10-18,1241,1271,14:53,1241,09:00,1263,239900株,301百万円,+12,+0.96,1256.387円,779回,429.13億円
