4112,2019-09-06,2695,2785,11:14,2686,09:00,2778,42100株,116百万円,+83,+3.08,2760.321円,297回
4112,2019-09-07,2772,2864,13:58,2756,09:34,2858,22500株,63百万円,+80,+2.88,2819.547円,146回
4112,2019-09-10,2886,2977,14:02,2875,09:54,2973,45900株,135百万円,+115,+4.02,2940.715円,319回
4112,2019-09-11,3000,3055,09:25,2970,10:40,3045,26500株,80百万円,+72,+2.42,3018.762円,142回
4112,2019-09-12,3050,3105,12:40,3035,09:11,3055,33000株,102百万円,+10,+0.33,3076.197円,209回
4112,2019-09-13,3075,3100,09:33,3040,09:05,3070,28200株,87百万円,+15,+0.49,3068.564円,90回
4112,2019-09-17,3065,3120,10:18,3045,14:48,3045,25700株,79百万円,-25,-0.81,3068.191円,131回
4112,2019-09-17,3075,3080,09:03,3025,12:44,3055,13200株,40百万円,+10,+0.33,3052.689円,78回,257.04億円
4112,2019-09-19,3055,3125,09:31,3055,09:00,3085,24600株,76百万円,+30,+0.98,3091.606円,128回,259.56億円
4112,2019-09-20,3110,3125,10:33,3075,15:00,3075,19300株,60百万円,-10,-0.32,3090.389円,95回,258.72億円
4112,2019-09-24,3075,3145,10:31,3075,09:00,3125,24300株,76百万円,+50,+1.63,3121.399円,145回,262.93億円
4112,2019-09-25,3135,3270,12:36,3135,09:00,3185,48200株,155百万円,+60,+1.92,3209.678円,270回,267.98億円
4112,2019-09-26,3240,3280,09:22,3165,14:59,3210,42900株,139百万円,+25,+0.78,3229.709円,211回,270.08億円
4112,2019-09-27,3245,3290,14:51,3205,10:23,3280,46100株,150百万円,+70,+2.18,3256.605円,246回,275.97億円
4112,2019-09-30,3295,3385,09:26,3230,12:41,3335,49800株,166百万円,+55,+1.68,3325.502円,289回,280.60億円
4112,2019-10-01,3310,3395,14:24,3280,09:04,3375,41700株,140百万円,+40,+1.20,3360.563円,227回,283.96億円
4112,2019-10-02,3340,3430,14:46,3340,09:00,3415,35000株,119百万円,+40,+1.19,3399.5円,203回,287.33億円
4112,2019-10-03,3325,3390,14:35,3325,09:03,3370,30200株,102百万円,-45,-1.32,3362.798円,178回,283.54億円
4112,2019-10-04,3400,3405,09:00,3335,10:11,3375,36300株,122百万円,+5,+0.15,3365.207円,186回,283.96億円
4112,2019-10-07,3385,3385,09:00,3255,14:42,3260,35500株,117百万円,-115,-3.41,3291.887円,178回,274.29億円
4112,2019-10-08,3275,3430,14:52,3275,09:00,3420,65700株,221百万円,+160,+4.91,3366.111円,286回,287.75億円
4112,2019-10-09,3355,3440,09:04,3355,09:00,3400,42300株,144百万円,-20,-0.58,3398.984円,200回,286.07億円
4112,2019-10-10,3415,3445,09:04,3370,09:44,3425,47800株,163百万円,+25,+0.74,3408.891円,259回,288.17億円
4112,2019-10-11,3460,3535,09:28,3450,09:04,3480,74800株,262百万円,+55,+1.61,3496.17円,323回,292.80億円
4112,2019-10-15,3520,3535,09:05,3460,09:32,3480,29800株,104百万円,0,0,3487.869円,162回,292.80億円
4112,2019-10-16,3540,3605,13:55,3525,09:02,3565,58200株,208百万円,+85,+2.44,3576.306円,303回,299.95億円
4112,2019-10-17,3600,3760,14:45,3600,09:00,3740,72700株,269百万円,+175,+4.91,3698.343円,387回,314.67億円
4112,2019-10-18,3810,3930,14:43,3790,09:37,3890,100900株,389百万円,+150,+4.01,3858.013円,490回,327.29億円
4112,2019-10-21,3860,3965,13:15,3850,09:00,3955,58000株,228百万円,+65,+1.67,3930.353円,295回,332.76億円
4112,2019-10-23,3920,3955,13:20,3840,09:16,3945,63100株,247百万円,-10,-0.25,3906.989円,349回,331.92億円
4112,2019-10-24,3980,4130,12:43,3980,09:00,4035,99800株,405百万円,+90,+2.28,4059.349円,492回,339.49億円
4112,2019-10-25,4040,4070,09:01,3925,12:34,4015,75400株,301百万円,-20,-0.50,3985.504円,361回,337.81億円
4112,2019-10-28,4050,4150,09:29,4050,09:00,4090,63200株,260百万円,+75,+1.87,4106.092円,347回,344.12億円
4112,2019-10-29,4125,4265,14:04,4100,09:10,4240,71600株,301百万円,+150,+3.67,4203.317円,339回,356.74億円
4112,2019-10-30,4210,4275,09:08,4105,14:44,4130,84000株,349百万円,-110,-2.59,4153.75円,288回,347.49億円
4112,2019-10-31,4170,4195,09:05,4085,13:00,4110,44800株,185百万円,-20,-0.48,4125.659円,232回,345.80億円
4112,2019-11-01,4040,4165,13:33,4015,09:01,4150,38700株,159百万円,+40,+0.97,4107.597円,201回,349.17億円
4112,2019-11-05,4205,4205,09:00,4115,10:26,4135,30100株,125百万円,-15,-0.36,4140.648円,173回,347.91億円
4112,2019-11-07,4175,4180,09:00,4050,13:54,4055,63400株,259百万円,-125,-2.99,4091.94円,308回,341.18億円
4112,2019-11-08,4045,4125,13:04,3960,09:06,4050,81800株,332百万円,-5,-0.12,4056.394円,471回,340.76億円
